id,timestamp,road_name,location_id,vehicle_count,avg_speed,day_of_week,is_weekend,is_holiday
383,2024-01-06 07:00:00,City Ring Road,2,39,38.48,5,1,0
384,2024-01-06 07:00:00,IT Park Road,3,63,24.02,5,1,0
385,2024-01-06 08:00:00,NH-16 Main,1,60,41.67,5,1,0
386,2024-01-06 08:00:00,City Ring Road,2,53,24.6,5,1,0
387,2024-01-06 08:00:00,IT Park Road,3,67,27.15,5,1,0
388,2024-01-06 09:00:00,NH-16 Main,1,65,31.69,5,1,0
389,2024-01-06 09:00:00,City Ring Road,2,62,33.45,5,1,0
390,2024-01-06 09:00:00,IT Park Road,3,79,35.9,5,1,0
391,2024-01-06 10:00:00,NH-16 Main,1,48,33.57,5,1,0
392,2024-01-06 10:00:00,City Ring Road,2,50,31.83,5,1,0
393,2024-01-06 10:00:00,IT Park Road,3,77,31.13,5,1,0
394,2024-01-06 11:00:00,NH-16 Main,1,46,32.96,5,1,0
395,2024-01-06 11:00:00,City Ring Road,2,61,40.8,5,1,0
396,2024-01-06 11:00:00,IT Park Road,3,66,29.93,5,1,0
397,2024-01-06 12:00:00,NH-16 Main,1,42,44.08,5,1,0
398,2024-01-06 12:00:00,City Ring Road,2,39,39.9,5,1,0
399,2024-01-06 12:00:00,IT Park Road,3,35,37.11,5,1,0
400,2024-01-06 13:00:00,NH-16 Main,1,37,29.72,5,1,0
401,2024-01-06 13:00:00,City Ring Road,2,26,37.55,5,1,0
402,2024-01-06 13:00:00,IT Park Road,3,37,26.85,5,1,0
403,2024-01-06 14:00:00,NH-16 Main,1,44,47.43,5,1,0
404,2024-01-06 14:00:00,City Ring Road,2,44,40.24,5,1,0
405,2024-01-06 14:00:00,IT Park Road,3,37,43.87,5,1,0
406,2024-01-06 15:00:00,NH-16 Main,1,43,35.2,5,1,0
407,2024-01-06 15:00:00,City Ring Road,2,19,34.47,5,1,0
408,2024-01-06 15:00:00,IT Park Road,3,40,42.63,5,1,0
409,2024-01-06 16:00:00,NH-16 Main,1,39,44.2,5,1,0
410,2024-01-06 16:00:00,City Ring Road,2,35,27.5,5,1,0
411,2024-01-06 16:00:00,IT Park Road,3,33,28.23,5,1,0
412,2024-01-06 17:00:00,NH-16 Main,1,53,26.59,5,1,0
413,2024-01-06 17:00:00,City Ring Road,2,58,34.92,5,1,0
414,2024-01-06 17:00:00,IT Park Road,3,63,42.5,5,1,0
415,2024-01-06 18:00:00,NH-16 Main,1,69,31.1,5,1,0
416,2024-01-06 18:00:00,City Ring Road,2,61,48.23,5,1,0
417,2024-01-06 18:00:00,IT Park Road,3,80,36.88,5,1,0
418,2024-01-06 19:00:00,NH-16 Main,1,48,33.0,5,1,0
419,2024-01-06 19:00:00,City Ring Road,2,64,37.52,5,1,0
420,2024-01-06 19:00:00,IT Park Road,3,77,47.25,5,1,0
421,2024-01-06 20:00:00,NH-16 Main,1,47,38.59,5,1,0
422,2024-01-06 20:00:00,City Ring Road,2,54,30.29,5,1,0
423,2024-01-06 20:00:00,IT Park Road,3,79,31.22,5,1,0
424,2024-01-06 21:00:00,NH-16 Main,1,28,34.87,5,1,0
425,2024-01-06 21:00:00,City Ring Road,2,37,45.76,5,1,0
426,2024-01-06 21:00:00,IT Park Road,3,39,34.73,5,1,0
427,2024-01-06 22:00:00,NH-16 Main,1,42,37.48,5,1,0
428,2024-01-06 22:00:00,City Ring Road,2,29,35.0,5,1,0
429,2024-01-06 22:00:00,IT Park Road,3,38,35.5,5,1,0
430,2024-01-06 23:00:00,NH-16 Main,1,29,34.43,5,1,0
431,2024-01-06 23:00:00,City Ring Road,2,33,34.43,5,1,0
432,2024-01-06 23:00:00,IT Park Road,3,12,32.26,5,1,0
433,2024-01-07 00:00:00,NH-16 Main,1,17,38.69,6,1,0
434,2024-01-07 00:00:00,City Ring Road,2,5,39.14,6,1,0
435,2024-01-07 00:00:00,IT Park Road,3,0,50.21,6,1,0
436,2024-01-07 01:00:00,NH-16 Main,1,2,36.06,6,1,0
437,2024-01-07 01:00:00,City Ring Road,2,3,44.23,6,1,0
438,2024-01-07 01:00:00,IT Park Road,3,8,36.54,6,1,0
439,2024-01-07 02:00:00,NH-16 Main,1,0,48.32,6,1,0
440,2024-01-07 02:00:00,City Ring Road,2,0,41.46,6,1,0
441,2024-01-07 02:00:00,IT Park Road,3,7,32.28,6,1,0
442,2024-01-07 03:00:00,NH-16 Main,1,5,39.2,6,1,0
443,2024-01-07 03:00:00,City Ring Road,2,6,43.61,6,1,0
444,2024-01-07 03:00:00,IT Park Road,3,18,47.08,6,1,0
445,2024-01-07 04:00:00,NH-16 Main,1,11,35.43,6,1,0
446,2024-01-07 04:00:00,City Ring Road,2,0,45.96,6,1,0
447,2024-01-07 04:00:00,IT Park Road,3,0,45.1,6,1,0
448,2024-01-07 05:00:00,NH-16 Main,1,7,39.59,6,1,0
449,2024-01-07 05:00:00,City Ring Road,2,3,42.24,6,1,0
450,2024-01-07 05:00:00,IT Park Road,3,19,39.16,6,1,0
451,2024-01-07 06:00:00,NH-16 Main,1,15,36.7,6,1,0
452,2024-01-07 06:00:00,City Ring Road,2,31,32.44,6,1,0
453,2024-01-07 06:00:00,IT Park Road,3,30,25.17,6,1,0
454,2024-01-07 07:00:00,NH-16 Main,1,37,40.66,6,1,0
455,2024-01-07 07:00:00,City Ring Road,2,35,31.56,6,1,0
456,2024-01-07 07:00:00,IT Park Road,3,37,40.57,6,1,0
457,2024-01-07 08:00:00,NH-16 Main,1,52,34.39,6,1,0
458,2024-01-07 08:00:00,City Ring Road,2,37,32.88,6,1,0
459,2024-01-07 08:00:00,IT Park Road,3,50,39.2,6,1,0
460,2024-01-07 09:00:00,NH-16 Main,1,38,25.97,6,1,0
461,2024-01-07 09:00:00,City Ring Road,2,40,36.77,6,1,0
462,2024-01-07 09:00:00,IT Park Road,3,81,27.35,6,1,0
463,2024-01-07 10:00:00,NH-16 Main,1,50,39.31,6,1,0
464,2024-01-07 10:00:00,City Ring Road,2,58,33.58,6,1,0
465,2024-01-07 10:00:00,IT Park Road,3,87,27.91,6,1,0
466,2024-01-07 11:00:00,NH-16 Main,1,44,40.2,6,1,0
467,2024-01-07 11:00:00,City Ring Road,2,63,38.42,6,1,0
468,2024-01-07 11:00:00,IT Park Road,3,81,35.89,6,1,0
469,2024-01-07 12:00:00,NH-16 Main,1,37,36.52,6,1,0
470,2024-01-07 12:00:00,City Ring Road,2,34,37.92,6,1,0
471,2024-01-07 12:00:00,IT Park Road,3,30,39.62,6,1,0
472,2024-01-07 13:00:00,NH-16 Main,1,23,31.61,6,1,0
473,2024-01-07 13:00:00,City Ring Road,2,26,39.25,6,1,0
474,2024-01-07 13:00:00,IT Park Road,3,20,34.12,6,1,0
475,2024-01-07 14:00:00,NH-16 Main,1,21,28.57,6,1,0
476,2024-01-07 14:00:00,City Ring Road,2,29,36.42,6,1,0
477,2024-01-07 14:00:00,IT Park Road,3,38,33.61,6,1,0
478,2024-01-07 15:00:00,NH-16 Main,1,29,39.62,6,1,0
479,2024-01-07 15:00:00,City Ring Road,2,31,36.19,6,1,0
480,2024-01-07 15:00:00,IT Park Road,3,24,39.79,6,1,0
481,2024-01-07 16:00:00,NH-16 Main,1,45,31.59,6,1,0
482,2024-01-07 16:00:00,City Ring Road,2,33,43.33,6,1,0
483,2024-01-07 16:00:00,IT Park Road,3,17,30.13,6,1,0
484,2024-01-07 17:00:00,NH-16 Main,1,61,28.47,6,1,0
485,2024-01-07 17:00:00,City Ring Road,2,60,38.71,6,1,0
486,2024-01-07 17:00:00,IT Park Road,3,64,32.47,6,1,0
487,2024-01-07 18:00:00,NH-16 Main,1,60,39.85,6,1,0
488,2024-01-07 18:00:00,City Ring Road,2,66,30.41,6,1,0
489,2024-01-07 18:00:00,IT Park Road,3,62,35.14,6,1,0
490,2024-01-07 19:00:00,NH-16 Main,1,44,30.2,6,1,0
491,2024-01-07 19:00:00,City Ring Road,2,47,38.01,6,1,0
492,2024-01-07 19:00:00,IT Park Road,3,72,24.38,6,1,0
493,2024-01-07 20:00:00,NH-16 Main,1,54,46.5,6,1,0
494,2024-01-07 20:00:00,City Ring Road,2,64,23.0,6,1,0
495,2024-01-07 20:00:00,IT Park Road,3,71,35.03,6,1,0
496,2024-01-07 21:00:00,NH-16 Main,1,48,40.84,6,1,0
497,2024-01-07 21:00:00,City Ring Road,2,38,30.75,6,1,0
498,2024-01-07 21:00:00,IT Park Road,3,32,40.31,6,1,0
499,2024-01-07 22:00:00,NH-16 Main,1,27,31.28,6,1,0
500,2024-01-07 22:00:00,City Ring Road,2,31,34.28,6,1,0
501,2024-01-07 22:00:00,IT Park Road,3,26,40.17,6,1,0
502,2024-01-07 23:00:00,NH-16 Main,1,34,33.01,6,1,0
503,2024-01-07 23:00:00,City Ring Road,2,18,32.41,6,1,0
504,2024-01-07 23:00:00,IT Park Road,3,25,29.76,6,1,0
505,2024-01-08 00:00:00,NH-16 Main,1,20,45.25,0,0,0
506,2024-01-08 00:00:00,City Ring Road,2,21,39.33,0,0,0
507,2024-01-08 00:00:00,IT Park Road,3,17,40.95,0,0,0
508,2024-01-08 01:00:00,NH-16 Main,1,0,37.45,0,0,0
509,2024-01-08 01:00:00,City Ring Road,2,14,40.77,0,0,0
510,2024-01-08 01:00:00,IT Park Road,3,0,48.16,0,0,0
511,2024-01-08 02:00:00,NH-16 Main,1,22,33.59,0,0,0
512,2024-01-08 02:00:00,City Ring Road,2,14,44.25,0,0,0
513,2024-01-08 02:00:00,IT Park Road,3,15,42.84,0,0,0
514,2024-01-08 03:00:00,NH-16 Main,1,11,39.9,0,0,0
515,2024-01-08 03:00:00,City Ring Road,2,8,38.45,0,0,0
516,2024-01-08 03:00:00,IT Park Road,3,6,36.43,0,0,0
517,2024-01-08 04:00:00,NH-16 Main,1,8,36.41,0,0,0
518,2024-01-08 04:00:00,City Ring Road,2,6,39.39,0,0,0
519,2024-01-08 04:00:00,IT Park Road,3,12,40.54,0,0,0
520,2024-01-08 05:00:00,NH-16 Main,1,0,38.53,0,0,0
521,2024-01-08 05:00:00,City Ring Road,2,9,32.93,0,0,0
522,2024-01-08 05:00:00,IT Park Road,3,1,38.13,0,0,0
523,2024-01-08 06:00:00,NH-16 Main,1,19,39.13,0,0,0
524,2024-01-08 06:00:00,City Ring Road,2,17,31.58,0,0,0
525,2024-01-08 06:00:00,IT Park Road,3,28,28.76,0,0,0
526,2024-01-08 07:00:00,NH-16 Main,1,52,43.44,0,0,0
527,2024-01-08 07:00:00,City Ring Road,2,47,40.3,0,0,0
528,2024-01-08 07:00:00,IT Park Road,3,44,39.49,0,0,0
529,2024-01-08 08:00:00,NH-16 Main,1,83,24.61,0,0,0
530,2024-01-08 08:00:00,City Ring Road,2,78,26.7,0,0,0
531,2024-01-08 08:00:00,IT Park Road,3,60,28.89,0,0,0
532,2024-01-08 09:00:00,NH-16 Main,1,78,29.44,0,0,0
533,2024-01-08 09:00:00,City Ring Road,2,88,23.54,0,0,0
534,2024-01-08 09:00:00,IT Park Road,3,93,24.04,0,0,0
535,2024-01-08 10:00:00,NH-16 Main,1,92,19.18,0,0,0
536,2024-01-08 10:00:00,City Ring Road,2,62,39.74,0,0,0
537,2024-01-08 10:00:00,IT Park Road,3,105,13.72,0,0,0
538,2024-01-08 11:00:00,NH-16 Main,1,75,31.57,0,0,0
539,2024-01-08 11:00:00,City Ring Road,2,85,31.23,0,0,0
540,2024-01-08 11:00:00,IT Park Road,3,111,20.56,0,0,0
541,2024-01-08 12:00:00,NH-16 Main,1,51,38.63,0,0,0
542,2024-01-08 12:00:00,City Ring Road,2,53,38.11,0,0,0
543,2024-01-08 12:00:00,IT Park Road,3,68,35.31,0,0,0
544,2024-01-08 13:00:00,NH-16 Main,1,60,38.92,0,0,0
545,2024-01-08 13:00:00,City Ring Road,2,48,27.99,0,0,0
546,2024-01-08 13:00:00,IT Park Road,3,63,32.32,0,0,0
547,2024-01-08 14:00:00,NH-16 Main,1,47,41.46,0,0,0
548,2024-01-08 14:00:00,City Ring Road,2,40,41.19,0,0,0
549,2024-01-08 14:00:00,IT Park Road,3,53,29.84,0,0,0
550,2024-01-08 15:00:00,NH-16 Main,1,49,38.52,0,0,0
551,2024-01-08 15:00:00,City Ring Road,2,63,28.72,0,0,0
552,2024-01-08 15:00:00,IT Park Road,3,51,37.33,0,0,0
553,2024-01-08 16:00:00,NH-16 Main,1,47,32.38,0,0,0
554,2024-01-08 16:00:00,City Ring Road,2,48,28.11,0,0,0
555,2024-01-08 16:00:00,IT Park Road,3,39,27.85,0,0,0
556,2024-01-08 17:00:00,NH-16 Main,1,93,25.06,0,0,0
557,2024-01-08 17:00:00,City Ring Road,2,85,36.43,0,0,0
558,2024-01-08 17:00:00,IT Park Road,3,83,38.35,0,0,0
559,2024-01-08 18:00:00,NH-16 Main,1,86,31.25,0,0,0
560,2024-01-08 18:00:00,City Ring Road,2,76,26.02,0,0,0
561,2024-01-08 18:00:00,IT Park Road,3,103,21.12,0,0,0
562,2024-01-08 19:00:00,NH-16 Main,1,71,35.98,0,0,0
563,2024-01-08 19:00:00,City Ring Road,2,75,34.0,0,0,0
564,2024-01-08 19:00:00,IT Park Road,3,98,40.79,0,0,0
565,2024-01-08 20:00:00,NH-16 Main,1,78,35.54,0,0,0
566,2024-01-08 20:00:00,City Ring Road,2,92,24.0,0,0,0
567,2024-01-08 20:00:00,IT Park Road,3,113,31.75,0,0,0
568,2024-01-08 21:00:00,NH-16 Main,1,52,26.95,0,0,0
569,2024-01-08 21:00:00,City Ring Road,2,53,33.09,0,0,0
570,2024-01-08 21:00:00,IT Park Road,3,62,28.17,0,0,0
571,2024-01-08 22:00:00,NH-16 Main,1,40,43.99,0,0,0
572,2024-01-08 22:00:00,City Ring Road,2,38,31.02,0,0,0
573,2024-01-08 22:00:00,IT Park Road,3,54,31.07,0,0,0
574,2024-01-08 23:00:00,NH-16 Main,1,15,32.0,0,0,0
575,2024-01-08 23:00:00,City Ring Road,2,31,37.37,0,0,0
576,2024-01-08 23:00:00,IT Park Road,3,24,48.36,0,0,0
577,2024-01-09 00:00:00,NH-16 Main,1,15,42.12,1,0,0
578,2024-01-09 00:00:00,City Ring Road,2,8,42.33,1,0,0
579,2024-01-09 00:00:00,IT Park Road,3,0,41.05,1,0,0
580,2024-01-09 01:00:00,NH-16 Main,1,0,37.25,1,0,0
581,2024-01-09 01:00:00,City Ring Road,2,21,36.89,1,0,0
582,2024-01-09 01:00:00,IT Park Road,3,1,32.83,1,0,0
583,2024-01-09 02:00:00,NH-16 Main,1,0,49.84,1,0,0
584,2024-01-09 02:00:00,City Ring Road,2,26,38.84,1,0,0
585,2024-01-09 02:00:00,IT Park Road,3,14,41.56,1,0,0
586,2024-01-09 03:00:00,NH-16 Main,1,6,33.79,1,0,0
587,2024-01-09 03:00:00,City Ring Road,2,21,41.11,1,0,0
588,2024-01-09 03:00:00,IT Park Road,3,6,38.67,1,0,0
589,2024-01-09 04:00:00,NH-16 Main,1,7,33.76,1,0,0
590,2024-01-09 04:00:00,City Ring Road,2,12,36.49,1,0,0
591,2024-01-09 04:00:00,IT Park Road,3,17,43.85,1,0,0
592,2024-01-09 05:00:00,NH-16 Main,1,33,43.46,1,0,0
593,2024-01-09 05:00:00,City Ring Road,2,0,38.23,1,0,0
594,2024-01-09 05:00:00,IT Park Road,3,2,40.56,1,0,0
595,2024-01-09 06:00:00,NH-16 Main,1,29,38.73,1,0,0
596,2024-01-09 06:00:00,City Ring Road,2,22,40.17,1,0,0
597,2024-01-09 06:00:00,IT Park Road,3,17,52.27,1,0,0
598,2024-01-09 07:00:00,NH-16 Main,1,69,31.6,1,0,0
599,2024-01-09 07:00:00,City Ring Road,2,55,32.2,1,0,0
600,2024-01-09 07:00:00,IT Park Road,3,36,34.48,1,0,0
601,2024-01-09 08:00:00,NH-16 Main,1,93,37.37,1,0,0
602,2024-01-09 08:00:00,City Ring Road,2,68,25.27,1,0,0
603,2024-01-09 08:00:00,IT Park Road,3,71,29.49,1,0,0
604,2024-01-09 09:00:00,NH-16 Main,1,77,28.87,1,0,0
605,2024-01-09 09:00:00,City Ring Road,2,73,30.4,1,0,0
606,2024-01-09 09:00:00,IT Park Road,3,110,30.88,1,0,0
607,2024-01-09 10:00:00,NH-16 Main,1,71,34.98,1,0,0
608,2024-01-09 10:00:00,City Ring Road,2,85,32.71,1,0,0
609,2024-01-09 10:00:00,IT Park Road,3,104,32.0,1,0,0
610,2024-01-09 11:00:00,NH-16 Main,1,85,30.24,1,0,0
611,2024-01-09 11:00:00,City Ring Road,2,81,21.76,1,0,0
612,2024-01-09 11:00:00,IT Park Road,3,107,30.54,1,0,0
613,2024-01-09 12:00:00,NH-16 Main,1,41,29.65,1,0,0
614,2024-01-09 12:00:00,City Ring Road,2,51,33.72,1,0,0
615,2024-01-09 12:00:00,IT Park Road,3,71,30.41,1,0,0
616,2024-01-09 13:00:00,NH-16 Main,1,48,32.03,1,0,0
617,2024-01-09 13:00:00,City Ring Road,2,62,38.31,1,0,0
618,2024-01-09 13:00:00,IT Park Road,3,55,34.34,1,0,0
619,2024-01-09 14:00:00,NH-16 Main,1,54,21.25,1,0,0
620,2024-01-09 14:00:00,City Ring Road,2,33,31.18,1,0,0
621,2024-01-09 14:00:00,IT Park Road,3,48,35.81,1,0,0
622,2024-01-09 15:00:00,NH-16 Main,1,59,28.36,1,0,0
623,2024-01-09 15:00:00,City Ring Road,2,48,32.5,1,0,0
624,2024-01-09 15:00:00,IT Park Road,3,50,37.55,1,0,0
625,2024-01-09 16:00:00,NH-16 Main,1,60,31.11,1,0,0
626,2024-01-09 16:00:00,City Ring Road,2,55,33.31,1,0,0
627,2024-01-09 16:00:00,IT Park Road,3,48,40.28,1,0,0
628,2024-01-09 17:00:00,NH-16 Main,1,68,34.58,1,0,0
629,2024-01-09 17:00:00,City Ring Road,2,81,33.95,1,0,0
630,2024-01-09 17:00:00,IT Park Road,3,90,27.6,1,0,0
631,2024-01-09 18:00:00,NH-16 Main,1,85,29.91,1,0,0
632,2024-01-09 18:00:00,City Ring Road,2,89,36.47,1,0,0
633,2024-01-09 18:00:00,IT Park Road,3,115,34.51,1,0,0
634,2024-01-09 19:00:00,NH-16 Main,1,74,24.69,1,0,0
635,2024-01-09 19:00:00,City Ring Road,2,76,28.66,1,0,0
636,2024-01-09 19:00:00,IT Park Road,3,96,22.4,1,0,0
637,2024-01-09 20:00:00,NH-16 Main,1,89,37.02,1,0,0
638,2024-01-09 20:00:00,City Ring Road,2,86,35.47,1,0,0
639,2024-01-09 20:00:00,IT Park Road,3,99,29.23,1,0,0
640,2024-01-09 21:00:00,NH-16 Main,1,53,30.68,1,0,0
641,2024-01-09 21:00:00,City Ring Road,2,54,34.46,1,0,0
642,2024-01-09 21:00:00,IT Park Road,3,51,32.97,1,0,0
643,2024-01-09 22:00:00,NH-16 Main,1,35,40.55,1,0,0
644,2024-01-09 22:00:00,City Ring Road,2,57,40.61,1,0,0
645,2024-01-09 22:00:00,IT Park Road,3,40,29.18,1,0,0
646,2024-01-09 23:00:00,NH-16 Main,1,22,36.54,1,0,0
647,2024-01-09 23:00:00,City Ring Road,2,26,40.47,1,0,0
648,2024-01-09 23:00:00,IT Park Road,3,31,31.62,1,0,0
649,2024-01-10 00:00:00,NH-16 Main,1,11,34.54,2,0,0
650,2024-01-10 00:00:00,City Ring Road,2,13,35.45,2,0,0
651,2024-01-10 00:00:00,IT Park Road,3,0,36.1,2,0,0
652,2024-01-10 01:00:00,NH-16 Main,1,3,43.07,2,0,0
653,2024-01-10 01:00:00,City Ring Road,2,25,30.52,2,0,0
654,2024-01-10 01:00:00,IT Park Road,3,8,45.29,2,0,0
655,2024-01-10 02:00:00,NH-16 Main,1,0,51.4,2,0,0
656,2024-01-10 02:00:00,City Ring Road,2,22,42.76,2,0,0
657,2024-01-10 02:00:00,IT Park Road,3,5,35.75,2,0,0
658,2024-01-10 03:00:00,NH-16 Main,1,10,33.98,2,0,0
659,2024-01-10 03:00:00,City Ring Road,2,5,46.12,2,0,0
660,2024-01-10 03:00:00,IT Park Road,3,11,48.38,2,0,0
661,2024-01-10 04:00:00,NH-16 Main,1,17,40.41,2,0,0
662,2024-01-10 04:00:00,City Ring Road,2,4,40.21,2,0,0
663,2024-01-10 04:00:00,IT Park Road,3,12,40.52,2,0,0
664,2024-01-10 05:00:00,NH-16 Main,1,12,41.16,2,0,0
665,2024-01-10 05:00:00,City Ring Road,2,24,34.58,2,0,0
666,2024-01-10 05:00:00,IT Park Road,3,7,36.51,2,0,0
667,2024-01-10 06:00:00,NH-16 Main,1,39,37.2,2,0,0
668,2024-01-10 06:00:00,City Ring Road,2,37,43.14,2,0,0
669,2024-01-10 06:00:00,IT Park Road,3,26,39.68,2,0,0
670,2024-01-10 07:00:00,NH-16 Main,1,42,44.48,2,0,0
671,2024-01-10 07:00:00,City Ring Road,2,47,32.7,2,0,0
672,2024-01-10 07:00:00,IT Park Road,3,44,32.28,2,0,0
673,2024-01-10 08:00:00,NH-16 Main,1,81,27.46,2,0,0
674,2024-01-10 08:00:00,City Ring Road,2,54,21.86,2,0,0
675,2024-01-10 08:00:00,IT Park Road,3,86,35.75,2,0,0
676,2024-01-10 09:00:00,NH-16 Main,1,70,17.9,2,0,0
677,2024-01-10 09:00:00,City Ring Road,2,102,34.28,2,0,0
678,2024-01-10 09:00:00,IT Park Road,3,114,41.59,2,0,0
679,2024-01-10 10:00:00,NH-16 Main,1,64,37.16,2,0,0
680,2024-01-10 10:00:00,City Ring Road,2,80,40.75,2,0,0
681,2024-01-10 10:00:00,IT Park Road,3,94,25.97,2,0,0
682,2024-01-10 11:00:00,NH-16 Main,1,72,32.91,2,0,0
683,2024-01-10 11:00:00,City Ring Road,2,64,32.82,2,0,0
684,2024-01-10 11:00:00,IT Park Road,3,109,29.39,2,0,0
685,2024-01-10 12:00:00,NH-16 Main,1,60,34.11,2,0,0
686,2024-01-10 12:00:00,City Ring Road,2,40,32.06,2,0,0
687,2024-01-10 12:00:00,IT Park Road,3,77,22.58,2,0,0
688,2024-01-10 13:00:00,NH-16 Main,1,46,32.86,2,0,0
689,2024-01-10 13:00:00,City Ring Road,2,57,25.88,2,0,0
690,2024-01-10 13:00:00,IT Park Road,3,46,25.23,2,0,0
691,2024-01-10 14:00:00,NH-16 Main,1,51,32.65,2,0,0
692,2024-01-10 14:00:00,City Ring Road,2,39,33.28,2,0,0
693,2024-01-10 14:00:00,IT Park Road,3,47,45.04,2,0,0
694,2024-01-10 15:00:00,NH-16 Main,1,54,32.32,2,0,0
695,2024-01-10 15:00:00,City Ring Road,2,58,45.35,2,0,0
696,2024-01-10 15:00:00,IT Park Road,3,58,37.57,2,0,0
697,2024-01-10 16:00:00,NH-16 Main,1,60,37.67,2,0,0
698,2024-01-10 16:00:00,City Ring Road,2,50,37.51,2,0,0
699,2024-01-10 16:00:00,IT Park Road,3,61,39.16,2,0,0
700,2024-01-10 17:00:00,NH-16 Main,1,66,30.69,2,0,0
701,2024-01-10 17:00:00,City Ring Road,2,84,27.71,2,0,0
702,2024-01-10 17:00:00,IT Park Road,3,83,34.6,2,0,0
703,2024-01-10 18:00:00,NH-16 Main,1,88,25.37,2,0,0
704,2024-01-10 18:00:00,City Ring Road,2,85,35.11,2,0,0
705,2024-01-10 18:00:00,IT Park Road,3,94,26.34,2,0,0
706,2024-01-10 19:00:00,NH-16 Main,1,72,27.42,2,0,0
707,2024-01-10 19:00:00,City Ring Road,2,86,34.91,2,0,0
708,2024-01-10 19:00:00,IT Park Road,3,121,25.13,2,0,0
709,2024-01-10 20:00:00,NH-16 Main,1,85,31.52,2,0,0
710,2024-01-10 20:00:00,City Ring Road,2,72,29.34,2,0,0
711,2024-01-10 20:00:00,IT Park Road,3,103,32.49,2,0,0
712,2024-01-10 21:00:00,NH-16 Main,1,48,43.79,2,0,0
713,2024-01-10 21:00:00,City Ring Road,2,51,36.52,2,0,0
714,2024-01-10 21:00:00,IT Park Road,3,56,36.22,2,0,0
715,2024-01-10 22:00:00,NH-16 Main,1,46,26.65,2,0,0
716,2024-01-10 22:00:00,City Ring Road,2,54,41.35,2,0,0
717,2024-01-10 22:00:00,IT Park Road,3,52,33.8,2,0,0
718,2024-01-10 23:00:00,NH-16 Main,1,41,36.84,2,0,0
719,2024-01-10 23:00:00,City Ring Road,2,25,29.02,2,0,0
720,2024-01-10 23:00:00,IT Park Road,3,34,48.24,2,0,0
721,2024-01-11 00:00:00,NH-16 Main,1,16,33.79,3,0,0
722,2024-01-11 00:00:00,City Ring Road,2,15,32.01,3,0,0
723,2024-01-11 00:00:00,IT Park Road,3,11,44.77,3,0,0
724,2024-01-11 01:00:00,NH-16 Main,1,0,42.37,3,0,0
725,2024-01-11 01:00:00,City Ring Road,2,17,41.9,3,0,0
726,2024-01-11 01:00:00,IT Park Road,3,11,45.47,3,0,0
727,2024-01-11 02:00:00,NH-16 Main,1,18,33.38,3,0,0
728,2024-01-11 02:00:00,City Ring Road,2,26,41.42,3,0,0
729,2024-01-11 02:00:00,IT Park Road,3,3,37.13,3,0,0
730,2024-01-11 03:00:00,NH-16 Main,1,12,42.77,3,0,0
731,2024-01-11 03:00:00,City Ring Road,2,1,39.76,3,0,0
732,2024-01-11 03:00:00,IT Park Road,3,11,28.27,3,0,0
733,2024-01-11 04:00:00,NH-16 Main,1,15,37.3,3,0,0
734,2024-01-11 04:00:00,City Ring Road,2,23,34.76,3,0,0
735,2024-01-11 04:00:00,IT Park Road,3,12,42.96,3,0,0
736,2024-01-11 05:00:00,NH-16 Main,1,23,40.6,3,0,0
737,2024-01-11 05:00:00,City Ring Road,2,7,37.64,3,0,0
738,2024-01-11 05:00:00,IT Park Road,3,6,32.66,3,0,0
739,2024-01-11 06:00:00,NH-16 Main,1,30,39.05,3,0,0
740,2024-01-11 06:00:00,City Ring Road,2,34,40.49,3,0,0
741,2024-01-11 06:00:00,IT Park Road,3,19,44.85,3,0,0
742,2024-01-11 07:00:00,NH-16 Main,1,56,34.35,3,0,0
743,2024-01-11 07:00:00,City Ring Road,2,55,32.43,3,0,0
744,2024-01-11 07:00:00,IT Park Road,3,36,29.02,3,0,0
745,2024-01-11 08:00:00,NH-16 Main,1,85,30.91,3,0,0
746,2024-01-11 08:00:00,City Ring Road,2,92,26.86,3,0,0
747,2024-01-11 08:00:00,IT Park Road,3,76,27.29,3,0,0
748,2024-01-11 09:00:00,NH-16 Main,1,84,29.62,3,0,0
749,2024-01-11 09:00:00,City Ring Road,2,78,27.8,3,0,0
750,2024-01-11 09:00:00,IT Park Road,3,103,36.91,3,0,0
751,2024-01-11 10:00:00,NH-16 Main,1,77,31.33,3,0,0
752,2024-01-11 10:00:00,City Ring Road,2,71,30.12,3,0,0
753,2024-01-11 10:00:00,IT Park Road,3,105,29.37,3,0,0
754,2024-01-11 11:00:00,NH-16 Main,1,74,30.32,3,0,0
755,2024-01-11 11:00:00,City Ring Road,2,82,34.59,3,0,0
756,2024-01-11 11:00:00,IT Park Road,3,103,25.98,3,0,0
757,2024-01-11 12:00:00,NH-16 Main,1,34,36.23,3,0,0
758,2024-01-11 12:00:00,City Ring Road,2,55,34.96,3,0,0
759,2024-01-11 12:00:00,IT Park Road,3,56,37.83,3,0,0
760,2024-01-11 13:00:00,NH-16 Main,1,45,36.29,3,0,0
761,2024-01-11 13:00:00,City Ring Road,2,41,40.56,3,0,0
762,2024-01-11 13:00:00,IT Park Road,3,44,30.7,3,0,0
763,2024-01-11 14:00:00,NH-16 Main,1,47,32.72,3,0,0
764,2024-01-11 14:00:00,City Ring Road,2,61,32.72,3,0,0
765,2024-01-11 14:00:00,IT Park Road,3,56,33.55,3,0,0
766,2024-01-11 15:00:00,NH-16 Main,1,54,45.98,3,0,0
